BASE	ESQUEMA	TABLA	FILAS	LINEAS	ESTADO
dwh	dwh	fct_tra_ue_sms_m_2012_07	3122280	3122281	OK
dwh	dwh	fct_tra_ue_sms_m_2012_08	3140097	3140098	OK
dwh	dwh	fct_tra_ue_sms_m_2012_09	3152666	3152667	OK
dwh	dwh	fct_tra_ue_sms_m_2012_10	3167329	3167330	OK
dwh	dwh	fct_tra_ue_sms_m_2012_11	3179625	3179626	OK
dwh	dwh	fct_tra_ue_sms_m_2012_12	3199801	3199802	OK
dwh	dwh	fct_tra_ue_sms_m_2013_01	3216964	3216965	OK
dwh	dwh	fct_tra_ue_sms_m_2013_02	3229752	3229753	OK
dwh	dwh	fct_tra_ue_sms_m_2013_03	3246128	3246129	OK
dwh	dwh	fct_tra_ue_sms_m_2013_04	3266971	3266972	OK
dwh	dwh	fct_tra_ue_sms_m_2013_05	3284760	3284761	OK
dwh	dwh	fct_tra_ue_sms_m_2013_06	3298280	3298281	OK
dwh	dwh	fct_tra_ue_sms_m_2013_07	3313072	3313073	OK
dwh	dwh	fct_tra_ue_sms_m_2013_08	3326183	3326184	OK
dwh	dwh	fct_tra_ue_sms_m_2013_09	3339736	3339737	OK
dwh	dwh	fct_tra_ue_sms_m_2013_10	3352804	3352805	OK
dwh	dwh	fct_tra_ue_sms_m_2013_11	3362459	3362460	OK
dwh	dwh	fct_tra_ue_sms_m_2013_12	3371187	3371188	OK
dwh	dwh	fct_tra_ue_sms_m_2014_01	3379292	3379293	OK
dwh	dwh	fct_tra_ue_sms_m_2014_02	3390908	3390909	OK
dwh	dwh	fct_tra_ue_sms_m_2014_03	3397386	3397387	OK
dwh	dwh	fct_tra_ue_sms_m_2014_04	3407335	3407336	OK
dwh	dwh	fct_tra_ue_sms_m_2014_05	3411870	3411871	OK
dwh	dwh	fct_tra_ue_sms_m_2014_06	3419324	3419325	OK
dwh	dwh	fct_tra_ue_sms_m_2014_07	3425288	3425289	OK
dwh	dwh	fct_tra_ue_sms_m_2014_08	3436754	3436755	OK
dwh	dwh	fct_tra_ue_sms_m_2014_09	3446504	3446505	OK
dwh	dwh	fct_tra_ue_sms_m_2014_10	3457944	3457945	OK
dwh	dwh	fct_tra_ue_sms_m_2014_11	3468490	3468491	OK
dwh	dwh	fct_tra_ue_sms_m_2014_12	3479401	3479402	OK
dwh	dwh	fct_tra_ue_sms_m_2015_01	3490289	3490290	OK
dwh	dwh	fct_tra_ue_sms_m_2015_02	3499621	3499622	OK
dwh	dwh	fct_tra_ue_sms_m_2015_03	3506845	3506846	OK
dwh	dwh	fct_tra_ue_sms_m_2015_04	3516313	3516314	OK
dwh	dwh	fct_tra_ue_sms_m_2015_05	3524660	3524661	OK
dwh	dwh	fct_tra_ue_sms_m_2015_06	3533313	3533314	OK
dwh	dwh	fct_tra_ue_sms_m_2015_07	3540920	3540921	OK
dwh	dwh	fct_tra_ue_sms_m_2015_08	3550849	3550850	OK
dwh	dwh	fct_tra_ue_sms_m_2015_09	3560320	3560321	OK
dwh	dwh	fct_tra_ue_sms_m_2015_10	3567777	3567778	OK
dwh	dwh	fct_tra_ue_sms_m_2015_11	3575028	3575029	OK
dwh	dwh	fct_tra_ue_sms_m_2015_12	3583465	3583466	OK
dwh	dwh	fct_tra_ue_sms_m_2016_01	3590442	3590443	OK
dwh	dwh	fct_tra_ue_sms_m_2016_02	3596901	3596902	OK
dwh	dwh	fct_tra_ue_sms_m_2016_03	3604515	3604516	OK
dwh	dwh	fct_tra_ue_sms_m_2016_04	3605550	3605551	OK
dwh	dwh	fct_tra_ue_sms_m_2017_01	3694741	3694742	OK
dwh	dwh	fct_tra_ue_sms_m_2017_02	1513463	1513464	OK
dwh	dwh	fct_tra_ue_sms_m_2017_03	1528380	1528381	OK
dwh	dwh	fct_tra_ue_sms_m_2017_04	1493118	1493119	OK
dwh	dwh	fct_tra_ue_sms_m_2017_05	1491847	1491848	OK
dwh	dwh	fct_tra_ue_sms_m_2017_06	1501802	1501803	OK
dwh	dwh	fct_tra_ue_sms_m_2017_07	1568006	1568007	OK
dwh	dwh	fct_tra_ue_sms_m_2017_08	1601666	1601667	OK
dwh	dwh	fct_tra_ue_sms_m_2017_09	1603720	1603721	OK
dwh	dwh	fct_tra_ue_sms_m_2017_10	1617057	1617058	OK
dwh	dwh	fct_tra_ue_sms_m_2017_11	1641381	1641382	OK
dwh	dwh	fct_tra_ue_sms_m_2017_12	1684008	1684009	OK
dwh	dwh	fct_tra_ue_sms_m_2018_01	1699246	1699247	OK
dwh	dwh	fct_tra_ue_sms_m_2018_02	1659574	1659575	OK
dwh	dwh	fct_tra_ue_sms_m_2018_03	1718424	1718425	OK
dwh	dwh	fct_tra_ue_sms_m_2018_04	1728992	1728993	OK
dwh	dwh	fct_tra_ue_sms_m_2018_05	1735193	1735194	OK
dwh	dwh	fct_tra_ue_sms_m_2018_06	1721208	1721209	OK
dwh	dwh	fct_tra_ue_sms_m_2018_07	1796427	1796428	OK
dwh	dwh	fct_tra_ue_sms_m_2018_08	1791116	1791117	OK
dwh	dwh	fct_tra_ue_sms_m_2018_09	0	1	OK
dwh	dwh	fct_tra_ue_sms_m_2018_10	1845355	1845356	OK
dwh	dwh	fct_tra_ue_sms_m_2018_11	1860580	1860581	OK
dwh	dwh	fct_ult_carga	0	1	OK
dwh	dwh	fct_ult_carga_2004_12	628810	628811	OK
dwh	dwh	fct_ult_carga_2005_01	636607	636608	OK
dwh	dwh	fct_ult_carga_2005_02	641056	641057	OK
dwh	dwh	fct_ult_carga_2005_03	643844	643845	OK
dwh	dwh	fct_ult_carga_2005_04	652308	652309	OK
dwh	dwh	fct_ult_carga_2005_05	663427	663428	OK
dwh	dwh	fct_ult_carga_2005_06	670696	670697	OK
dwh	dwh	fct_ult_carga_2005_07	677964	677965	OK
dwh	dwh	fct_ult_carga_2005_08	684496	684497	OK
dwh	dwh	fct_ult_carga_2005_09	689938	689939	OK
dwh	dwh	fct_ult_carga_2005_10	696447	696448	OK
dwh	dwh	fct_ult_carga_2005_11	708679	708680	OK
dwh	dwh	fct_ult_carga_2005_12	724927	724928	OK
dwh	dwh	fct_ult_carga_2006_01	727937	727938	OK
dwh	dwh	fct_ult_carga_2006_02	731180	731181	OK
dwh	dwh	fct_ult_carga_2006_03	734001	734002	OK
dwh	dwh	fct_ult_carga_2006_04	751828	751829	OK
dwh	dwh	fct_ult_carga_2006_05	791736	791737	OK
dwh	dwh	fct_ult_carga_2006_06	828072	828073	OK
dwh	dwh	fct_ult_carga_2006_07	853405	853406	OK
dwh	dwh	fct_ult_carga_2006_08	916042	916043	OK
dwh	dwh	fct_ult_carga_2006_09	977706	977707	OK
dwh	dwh	fct_ult_carga_2006_10	1027790	1027791	OK
dwh	dwh	fct_ult_carga_2006_11	1109341	1109342	OK
dwh	dwh	fct_ult_carga_2006_12	1182974	1182975	OK
dwh	dwh	fct_ult_carga_2007_01	1254490	1254491	OK
dwh	dwh	fct_ult_carga_2007_02	1333292	1333293	OK
dwh	dwh	fct_ult_carga_2007_03	1396542	1396543	OK
dwh	dwh	fct_ult_carga_2007_04	1441208	1441209	OK
dwh	dwh	fct_ult_carga_2007_05	1496103	1496104	OK
dwh	dwh	fct_ult_carga_2007_06	1567379	1567380	OK
dwh	dwh	fct_ult_carga_2007_07	1631117	1631118	OK
dwh	dwh	fct_ult_carga_2007_08	1654124	1654125	OK
dwh	dwh	fct_ult_carga_2007_09	1716482	1716483	OK
dwh	dwh	fct_ult_carga_2007_10	1778002	1778003	OK
dwh	dwh	fct_ult_carga_2007_11	1830853	1830854	OK
dwh	dwh	fct_ult_carga_2007_12	1910272	1910273	OK
dwh	dwh	fct_ult_carga_2008_01	1965468	1965469	OK
dwh	dwh	fct_ult_carga_2008_02	2021353	2021354	OK
dwh	dwh	fct_ult_carga_2008_03	2078276	2078277	OK
dwh	dwh	fct_ult_carga_2008_04	2096537	2096538	OK
dwh	dwh	fct_ult_carga_2008_05	2126699	2126700	OK
dwh	dwh	fct_ult_carga_2008_06	2182646	2182647	OK
dwh	dwh	fct_ult_carga_2008_07	2243993	2243994	OK
dwh	dwh	fct_ult_carga_2008_08	2313594	2313595	OK
dwh	dwh	fct_ult_carga_2008_09	2369412	2369413	OK
dwh	dwh	fct_ult_carga_2008_10	2419724	2419725	OK
dwh	dwh	fct_ult_carga_2008_11	2473636	2473637	OK
dwh	dwh	fct_ult_carga_2008_12	2519621	2519622	OK
dwh	dwh	fct_ult_carga_2009_01	2565428	2565429	OK
dwh	dwh	fct_ult_carga_2009_02	2603245	2603246	OK
dwh	dwh	fct_ult_carga_2009_03	2628551	2628552	OK
dwh	dwh	fct_ult_carga_2009_04	2656235	2656236	OK
dwh	dwh	fct_ult_carga_2009_05	2683608	2683609	OK
dwh	dwh	fct_ult_carga_2009_06	2710425	2710426	OK
dwh	dwh	fct_ult_carga_2009_07	2725080	2725081	OK
dwh	dwh	fct_ult_carga_2009_08	2733853	2733854	OK
dwh	dwh	fct_ult_carga_2009_09	2738597	2738598	OK
dwh	dwh	fct_ult_carga_2009_10	2742305	2742306	OK
dwh	dwh	fct_ult_carga_2009_11	2745695	2745696	OK
dwh	dwh	fct_ult_carga_2009_12	2748175	2748176	OK
dwh	dwh	fct_ult_carga_2010_01	2750505	2750506	OK
dwh	dwh	fct_ult_carga_2010_02	2753011	2753012	OK
dwh	dwh	fct_ult_carga_2010_03	2754441	2754442	OK
dwh	dwh	fct_ult_carga_2010_04	2755696	2755697	OK
dwh	dwh	fct_ult_carga_2010_05	2761962	2761963	OK
dwh	dwh	fct_ult_carga_2010_06	2771860	2771861	OK
dwh	dwh	fct_ult_carga_2010_07	2776772	2776773	OK
dwh	dwh	fct_ult_carga_2010_08	2779081	2779082	OK
dwh	dwh	fct_ult_carga_2010_09	2786631	2786632	OK
dwh	dwh	fct_ult_carga_2010_10	2801750	2801751	OK
dwh	dwh	fct_ult_carga_2010_11	2811063	2811064	OK
dwh	dwh	fct_ult_carga_2010_12	2822167	2822168	OK
dwh	dwh	fct_ult_carga_2011_01	2834179	2834180	OK
dwh	dwh	fct_ult_carga_2011_02	2844178	2844179	OK
dwh	dwh	fct_ult_carga_2011_03	2855556	2855557	OK
dwh	dwh	fct_ult_carga_2011_04	2866152	2866153	OK
dwh	dwh	fct_ult_carga_2011_05	2876353	2876354	OK
dwh	dwh	fct_ult_carga_2011_06	2886284	2886285	OK
dwh	dwh	fct_ult_carga_2011_07	2896588	2896589	OK
dwh	dwh	fct_ult_carga_2011_08	2915650	2915651	OK
dwh	dwh	fct_ult_carga_2011_09	2933985	2933986	OK
dwh	dwh	fct_ult_carga_2011_10	2960061	2960062	OK
dwh	dwh	fct_ult_carga_2011_11	2978184	2978185	OK
dwh	dwh	fct_ult_carga_2011_12	3000436	3000437	OK
dwh	dwh	fct_ult_carga_2012_01	3016885	3016886	OK
dwh	dwh	fct_ult_carga_2012_02	3040981	3040982	OK
dwh	dwh	fct_ult_carga_2012_03	3057064	3057065	OK
dwh	dwh	fct_ult_carga_2012_04	3070256	3070257	OK
dwh	dwh	fct_ult_carga_2012_05	3087386	3087387	OK
dwh	dwh	fct_ult_carga_2012_06	3101302	3101303	OK
dwh	dwh	fct_ult_carga_2012_07	3115509	3115510	OK
dwh	dwh	fct_ult_carga_2012_08	3131133	3131134	OK
dwh	dwh	fct_ult_carga_2012_09	3142138	3142139	OK
dwh	dwh	fct_ult_carga_2012_10	3156294	3156295	OK
dwh	dwh	fct_ult_carga_2012_11	3167685	3167686	OK
dwh	dwh	fct_ult_carga_2012_12	3185480	3185481	OK
dwh	dwh	fct_ult_carga_2013_01	3200396	3200397	OK
dwh	dwh	fct_ult_carga_2013_02	3210702	3210703	OK
dwh	dwh	fct_ult_carga_2013_03	3222483	3222484	OK
dwh	dwh	fct_ult_carga_2013_04	3235346	3235347	OK
dwh	dwh	fct_ult_carga_2013_05	3246165	3246166	OK
dwh	dwh	fct_ult_carga_2013_06	3256716	3256717	OK
dwh	dwh	fct_ult_carga_2013_07	3268966	3268967	OK
dwh	dwh	fct_ult_carga_2013_08	3280608	3280609	OK
dwh	dwh	fct_ult_carga_2013_09	3292238	3292239	OK
dwh	dwh	fct_ult_carga_2013_10	3303238	3303239	OK
dwh	dwh	fct_ult_carga_2013_11	3312437	3312438	OK
dwh	dwh	fct_ult_carga_2013_12	3320347	3320348	OK
dwh	dwh	fct_ult_carga_2014_01	3327101	3327102	OK
dwh	dwh	fct_ult_carga_2014_02	3337514	3337515	OK
dwh	dwh	fct_ult_carga_2014_03	3343138	3343139	OK
dwh	dwh	fct_ult_carga_2014_04	3348740	3348741	OK
dwh	dwh	fct_ult_carga_2014_05	3352792	3352793	OK
dwh	dwh	fct_ult_carga_2014_06	3359392	3359393	OK
dwh	dwh	fct_ult_carga_2014_07	3365275	3365276	OK
dwh	dwh	fct_ult_carga_2014_08	3377042	3377043	OK
dwh	dwh	fct_ult_carga_2014_09	3385092	3385093	OK
dwh	dwh	fct_ult_carga_2014_10	3394615	3394616	OK
dwh	dwh	fct_ult_carga_2014_11	3403929	3403930	OK
dwh	dwh	fct_ult_carga_2014_12	3414160	3414161	OK
dwh	dwh	fct_ult_carga_2015_01	3423297	3423298	OK
dwh	dwh	fct_ult_carga_2015_02	3430868	3430869	OK
dwh	dwh	fct_ult_carga_2015_03	3436529	3436530	OK
dwh	dwh	fct_ult_carga_2015_04	3444450	3444451	OK
dwh	dwh	fct_ult_carga_2015_05	3450814	3450815	OK
dwh	dwh	fct_ult_carga_2015_06	3456913	3456914	OK
dwh	dwh	fct_ult_carga_2015_07	3462722	3462723	OK
dwh	dwh	fct_ult_carga_2015_08	3470060	3470061	OK
dwh	dwh	fct_ult_carga_2015_09	3476530	3476531	OK
dwh	dwh	fct_ult_carga_2015_10	3482609	3482610	OK
dwh	dwh	fct_ult_carga_2015_11	3488689	3488690	OK
dwh	dwh	fct_ult_carga_2015_12	3496498	3496499	OK
dwh	dwh	fct_ult_carga_2016_01	3501776	3501777	OK
dwh	dwh	fct_ult_carga_2016_02	3506613	3506614	OK
dwh	dwh	fct_ult_carga_2016_03	3511888	3511889	OK
dwh	dwh	fct_ult_carga_2016_04	3517667	3517668	OK
dwh	dwh	fct_ult_carga_2016_05	3524019	3524020	OK
dwh	dwh	fct_ult_carga_2016_06	3529591	3529592	OK
dwh	dwh	fct_ult_carga_2016_07	3535024	3535025	OK
dwh	dwh	fct_ult_carga_2016_08	3540609	3540610	OK
dwh	dwh	fct_ult_carga_2016_09	3546648	3546649	OK
dwh	dwh	fct_ult_carga_2016_10	3552439	3552440	OK
dwh	dwh	fct_ult_carga_2016_11	3558511	3558512	OK
dwh	dwh	fct_ult_carga_2016_12	3565698	3565699	OK
dwh	dwh	fct_ult_carga_2017_01	3572461	3572462	OK
dwh	dwh	fct_ult_carga_2017_02	3582192	3582193	OK
dwh	dwh	fct_ult_carga_2017_03	3590358	3590359	OK
dwh	dwh	fct_ult_carga_2017_04	3598558	3598559	OK
dwh	dwh	fct_ult_carga_2017_05	3610915	3610916	OK
dwh	dwh	fct_ult_carga_2017_06	3625152	3625153	OK
dwh	dwh	fct_ult_carga_2017_07	3640972	3640973	OK
dwh	dwh	fct_ult_carga_2017_08	3657597	3657598	OK
dwh	dwh	fct_ult_carga_2017_09	3673259	3673260	OK
dwh	dwh	fct_ult_carga_2017_10	3692853	3692854	OK
dwh	dwh	fct_ult_carga_2017_11	3712020	3712021	OK
dwh	dwh	fct_ult_carga_2017_12	3730271	3730272	OK
dwh	dwh	fct_ult_carga_2018_01	3750774	3750775	OK
dwh	dwh	fct_ult_carga_2018_02	3770138	3770139	OK
dwh	dwh	fct_ult_carga_2018_03	3788547	3788548	OK
dwh	dwh	fct_ult_carga_2018_04	3807819	3807820	OK
dwh	dwh	fct_ult_carga_2018_05	3830571	3830572	OK
dwh	dwh	fct_ult_carga_2018_06	3847950	3847951	OK
dwh	dwh	fct_ult_carga_2018_07	3869980	3869981	OK
dwh	dwh	fct_ult_carga_2018_08	3890715	3890716	OK
dwh	dwh	fct_ult_carga_2018_09	3910007	3910008	OK
dwh	dwh	fct_ult_carga_2018_10	0	1	OK
dwh	dwh	fct_ult_carga_2018_11	0	1	OK
dwh	dwh	fct_ult_carga_2018_12	0	1	OK
dwh	dwh	fct_ult_factu	0	1	OK
dwh	dwh	fct_ult_factu_2006_05	3	4	OK
dwh	dwh	fct_ult_factu_2006_06	5028	5029	OK
dwh	dwh	fct_ult_factu_2006_07	140141	140142	OK
dwh	dwh	fct_ult_factu_2006_08	142683	142684	OK
dwh	dwh	fct_ult_factu_2006_09	152534	152535	OK
dwh	dwh	fct_ult_factu_2006_10	165595	165596	OK
dwh	dwh	fct_ult_factu_2006_11	168630	168631	OK
dwh	dwh	fct_ult_factu_2006_12	179889	179890	OK
dwh	dwh	fct_ult_factu_2007_01	181274	181275	OK
dwh	dwh	fct_ult_factu_2007_02	181194	181195	OK
dwh	dwh	fct_ult_factu_2007_03	188006	188007	OK
dwh	dwh	fct_ult_factu_2007_04	186475	186476	OK
dwh	dwh	fct_ult_factu_2007_05	189136	189137	OK
dwh	dwh	fct_ult_factu_2007_06	190169	190170	OK
dwh	dwh	fct_ult_factu_2007_07	194710	194711	OK
dwh	dwh	fct_ult_factu_2007_08	195895	195896	OK
dwh	dwh	fct_ult_factu_2007_09	194884	194885	OK
dwh	dwh	fct_ult_factu_2007_10	197458	197459	OK
dwh	dwh	fct_ult_factu_2007_11	198060	198061	OK
dwh	dwh	fct_ult_factu_2007_12	206360	206361	OK
dwh	dwh	fct_ult_factu_2008_01	198419	198420	OK
dwh	dwh	fct_ult_factu_2008_02	202492	202493	OK
dwh	dwh	fct_ult_factu_2008_03	202152	202153	OK
dwh	dwh	fct_ult_factu_2008_04	195413	195414	OK
dwh	dwh	fct_ult_factu_2008_05	194348	194349	OK
dwh	dwh	fct_ult_factu_2008_06	193899	193900	OK
dwh	dwh	fct_ult_factu_2008_07	202685	202686	OK
dwh	dwh	fct_ult_factu_2008_08	203114	203115	OK
dwh	dwh	fct_ult_factu_2008_09	203721	203722	OK
dwh	dwh	fct_ult_factu_2008_10	208282	208283	OK
dwh	dwh	fct_ult_factu_2008_11	207522	207523	OK
dwh	dwh	fct_ult_factu_2008_12	210857	210858	OK
dwh	dwh	fct_ult_factu_2009_01	202053	202054	OK
dwh	dwh	fct_ult_factu_2009_02	200274	200275	OK
dwh	dwh	fct_ult_factu_2009_03	204438	204439	OK
dwh	dwh	fct_ult_factu_2009_04	203423	203424	OK
dwh	dwh	fct_ult_factu_2009_05	205106	205107	OK
dwh	dwh	fct_ult_factu_2009_06	207783	207784	OK
dwh	dwh	fct_ult_factu_2009_07	215640	215641	OK
dwh	dwh	fct_ult_factu_2009_08	219151	219152	OK
dwh	dwh	fct_ult_factu_2009_09	218826	218827	OK
dwh	dwh	fct_ult_factu_2009_10	225487	225488	OK
dwh	dwh	fct_ult_factu_2009_11	226283	226284	OK
dwh	dwh	fct_ult_factu_2009_12	237554	237555	OK
dwh	dwh	fct_ult_factu_2010_01	236052	236053	OK
dwh	dwh	fct_ult_factu_2010_02	239715	239716	OK
dwh	dwh	fct_ult_factu_2010_03	249607	249608	OK
dwh	dwh	fct_ult_factu_2010_04	254036	254037	OK
dwh	dwh	fct_ult_factu_2010_05	263774	263775	OK
dwh	dwh	fct_ult_factu_2010_06	267633	267634	OK
dwh	dwh	fct_ult_factu_2010_07	278468	278469	OK
dwh	dwh	fct_ult_factu_2010_08	288194	288195	OK
dwh	dwh	fct_ult_factu_2010_09	292570	292571	OK
dwh	dwh	fct_ult_factu_2010_10	305194	305195	OK
dwh	dwh	fct_ult_factu_2010_11	316681	316682	OK
dwh	dwh	fct_ult_factu_2010_12	328351	328352	OK
dwh	dwh	fct_ult_factu_2011_01	327246	327247	OK
dwh	dwh	fct_ult_factu_2011_02	332957	332958	OK
dwh	dwh	fct_ult_factu_2011_03	346509	346510	OK
dwh	dwh	fct_ult_factu_2011_04	352196	352197	OK
dwh	dwh	fct_ult_factu_2011_05	358764	358765	OK
dwh	dwh	fct_ult_factu_2011_06	365140	365141	OK
dwh	dwh	fct_ult_factu_2011_07	377329	377330	OK
dwh	dwh	fct_ult_factu_2011_08	385771	385772	OK
dwh	dwh	fct_ult_factu_2011_09	391127	391128	OK
dwh	dwh	fct_ult_factu_2011_10	395114	395115	OK
dwh	dwh	fct_ult_factu_2011_11	399710	399711	OK
dwh	dwh	fct_ult_factu_2011_12	413730	413731	OK
dwh	dwh	fct_ult_factu_2012_01	409546	409547	OK
dwh	dwh	fct_ult_factu_2012_02	410461	410462	OK
dwh	dwh	fct_ult_factu_2012_03	417120	417121	OK
dwh	dwh	fct_ult_factu_2012_04	420951	420952	OK
dwh	dwh	fct_ult_factu_2012_05	434563	434564	OK
dwh	dwh	fct_ult_factu_2012_06	436865	436866	OK
dwh	dwh	fct_ult_factu_2012_07	448945	448946	OK
dwh	dwh	fct_ult_factu_2012_08	450902	450903	OK
dwh	dwh	fct_ult_factu_2012_09	453240	453241	OK
dwh	dwh	fct_ult_factu_2012_10	456965	456966	OK
dwh	dwh	fct_ult_factu_2012_11	461262	461263	OK
dwh	dwh	fct_ult_factu_2012_12	477447	477448	OK
dwh	dwh	fct_ult_factu_2013_01	477381	477382	OK
dwh	dwh	fct_ult_factu_2013_02	475672	475673	OK
dwh	dwh	fct_ult_factu_2013_03	477561	477562	OK
dwh	dwh	fct_ult_factu_2013_04	504706	504707	OK
dwh	dwh	fct_ult_factu_2013_05	520348	520349	OK
dwh	dwh	fct_ult_factu_2013_06	483640	483641	OK
dwh	dwh	fct_ult_factu_2013_07	537186	537187	OK
dwh	dwh	fct_ult_factu_2013_08	530552	530553	OK
dwh	dwh	fct_ult_factu_2013_09	492770	492771	OK
dwh	dwh	fct_ult_factu_2013_10	497543	497544	OK
dwh	dwh	fct_ult_factu_2013_11	528914	528915	OK
dwh	dwh	fct_ult_factu_2013_12	535905	535906	OK
dwh	dwh	fct_ult_factu_2014_01	521400	521401	OK
dwh	dwh	fct_ult_factu_2014_02	513569	513570	OK
dwh	dwh	fct_ult_factu_2014_03	528854	528855	OK
dwh	dwh	fct_ult_factu_2014_04	520939	520940	OK
dwh	dwh	fct_ult_factu_2014_05	490528	490529	OK
dwh	dwh	fct_ult_factu_2014_06	489429	489430	OK
dwh	dwh	fct_ult_factu_2014_07	503799	503800	OK
dwh	dwh	fct_ult_factu_2014_08	498062	498063	OK
dwh	dwh	fct_ult_factu_2014_09	495612	495613	OK
dwh	dwh	fct_ult_factu_2014_10	508424	508425	OK
dwh	dwh	fct_ult_factu_2014_11	513558	513559	OK
dwh	dwh	fct_ult_factu_2014_12	536683	536684	OK
dwh	dwh	fct_ult_factu_2015_01	526449	526450	OK
dwh	dwh	fct_ult_factu_2015_02	521480	521481	OK
dwh	dwh	fct_ult_factu_2015_03	536354	536355	OK
dwh	dwh	fct_ult_factu_2015_04	541041	541042	OK
dwh	dwh	fct_ult_factu_2015_05	550358	550359	OK
dwh	dwh	fct_ult_factu_2015_06	552353	552354	OK
dwh	dwh	fct_ult_factu_2015_07	565179	565180	OK
dwh	dwh	fct_ult_factu_2015_08	574171	574172	OK
dwh	dwh	fct_ult_factu_2015_09	581427	581428	OK
dwh	dwh	fct_ult_factu_2015_10	593582	593583	OK
dwh	dwh	fct_ult_factu_2015_11	593630	593631	OK
dwh	dwh	fct_ult_factu_2015_12	601092	601093	OK
dwh	dwh	fct_ult_factu_2016_01	614118	614119	OK
dwh	dwh	fct_ult_factu_2016_02	612969	612970	OK
dwh	dwh	fct_ult_factu_2016_03	641757	641758	OK
dwh	dwh	fct_ult_factu_2016_04	634547	634548	OK
dwh	dwh	fct_ult_factu_2016_05	166574	166575	OK
dwh	dwh	fecha	13911	13912	OK
dwh	dwh	frecuencia	9	10	OK
dwh	dwh	glosa	1598	1599	OK
dwh	dwh	gmt_wap	27	28	OK
dwh	dwh	gprs	5	6	OK
dwh	dwh	gps	5	6	OK
dwh	dwh	group_	628	629	OK
dwh	dwh	grupo_cerrado	23	24	OK
dwh	dwh	grupo_servicio	22	23	OK
dwh	dwh	hdmi	5	6	OK
dwh	dwh	his_fun_linea	0	1	OK
dwh	dwh	his_movim_eir	0	1	OK
dwh	dwh	his_plan_dat	2591891	2591892	OK
dwh	dwh	his_vende_linea_act	13921329	13921330	OK
dwh	dwh	his_vende_linea_ori	7167332	7167333	OK
dwh	dwh	hora	86402	86403	OK
dwh	dwh	hsdpa	5	6	OK
dwh	dwh	hsdpa4g	5	6	OK
dwh	dwh	html	5	6	OK
dwh	dwh	id_informes	7	8	OK
dwh	dwh	id_informes_generados	2414	2415	OK
dwh	dwh	id_informes_usuario	0	1	OK
dwh	dwh	id_usuarios	0	1	OK
dwh	dwh	im	5	6	OK
dwh	dwh	imei_linea_actual	3040352	3040353	OK
dwh	dwh	imei_linea_actual_1	1756376	1756377	OK
dwh	dwh	imei_tracking	0	1	OK
dwh	dwh	imei_tracking_bak	22233082	22233083	OK
dwh	dwh	impuesto	5	6	OK
dwh	dwh	in_tas_llamadas_pos_3105	0	1	OK
dwh	dwh	java	6	7	OK
dwh	dwh	juegos	5	6	OK
dwh	dwh	kdd_mconsumo_2017_08	4032799	4032800	OK
dwh	dwh	kdd_mconsumo_2017_09	4052945	4052946	OK
dwh	dwh	kdd_mconsumo_2017_10	0	1	OK
dwh	dwh	kdd_mxc_sales_view_yyyy_mm	24	25	OK
dwh	dwh	kdd_mxc_shopp_view_yyyy_mm	24	25	OK
dwh	dwh	kdd_seguso_per	8065	8066	OK
dwh	dwh	kdd_seg_uso_prepa_2017_08	882364	882365	OK
dwh	dwh	kdd_seg_uso_prepa_2017_09	889617	889618	OK
dwh	dwh	kdd_seg_uso_prepa_2017_10	0	1	OK
dwh	dwh	linea_contrato	4469929	4469930	OK
dwh	dwh	linea_contrato_1	0	1	OK
dwh	dwh	linea_contrato_anterior	3908502	3908503	OK
dwh	dwh	linea_contrato_anterior_1	3908502	3908503	OK
dwh	dwh	linea_contrato_anterior_2	3908502	3908503	OK
dwh	dwh	linea_contrato_pendientes	3394016	3394017	OK
dwh	dwh	linea_contrato_pendientes_1	0	1	OK
dwh	dwh	linea_contrato_recambio	0	1	OK
dwh	dwh	linea_contrato_temporal	2931921	2931922	OK
dwh	dwh	linea_maxicarga	4	5	OK
dwh	dwh	linea_numerica	4470594	4470595	OK
dwh	dwh	llamada_finalizada	4	5	OK
dwh	dwh	localidad	2657	2658	OK
dwh	dwh	localidad_max	31	32	OK
dwh	dwh	login_agente	1938	1939	OK
dwh	dwh	log_comprimir_tablas	508	509	OK
dwh	dwh	log_kdd_crm2	4647	4648	OK
dwh	dwh	log_paso_read_only	57	58	OK
dwh	dwh	lte	5	6	OK
dwh	dwh	manejo_continuidad_fallo	4	5	OK
dwh	dwh	marca_vip	18	19	OK
dwh	dwh	media_type	28	29	OK
dwh	dwh	medio_pago	195	196	OK
dwh	dwh	memoria_externa	5	6	OK
dwh	dwh	memoria_interna_mb	121	122	OK
dwh	dwh	mensajes_mms_tas_3105	0	1	OK
dwh	dwh	mensajes_mms_tas_tarifas_3105	0	1	OK
dwh	dwh	mensajes_tas_3105	0	1	OK
dwh	dwh	mes	473	474	OK
dwh	dwh	mes_anio	13	14	OK
dwh	dwh	metodo_cobro	4	5	OK
dwh	dwh	micro_simcard	5	6	OK
dwh	dwh	min_regalo_bill	816	817	OK
dwh	dwh	mkt_2000_parque_201009	2882592	2882593	OK
dwh	dwh	mkt_dim_cant_lineas	10	11	OK
dwh	dwh	mkt_trf_total_plan_cant_lin	38004350	38004351	OK
dwh	dwh	mkt_trf_tot_x_plan_lin_x_oper	48360	48361	OK
dwh	dwh	mms	6	7	OK
